provider_id,provider_name,npi,dea,specialty_concept_id,care_site_id,year_of_birth,gender_concept_id,provider_source_value,specialty_source_value,specialty_source_concept_id,gender_source_value,gender_source_concept_id,location_id
1424324813,Earnest658 Gutkowski940,,,,1547560209,,8507,dece0b7e-e0b1-3163-bde2-1d868b898514,GENERAL PRACTICE,,M,,
167762626,Ciara810 Gibson10,,,,847962812,,8532,fde9d2e1-1df8-3668-9f3a-a45d1bc298ed,GENERAL PRACTICE,,F,,
1968568981,Augustine565 Greenholt190,,,,836705107,,8507,ae000f51-fd09-3bc2-a472-eb40aa9f6c9b,GENERAL PRACTICE,,M,,
1177005468,Douglas31 Kuhlman484,,,,1538829751,,8507,e51356d1-5ef7-3604-8c49-debc2f209c65,GENERAL PRACTICE,,M,,
693127627,Elayne206 Denesik803,,,,378173430,,8532,ee1e9c33-4e2d-3dd1-a806-939b7fe0d60f,GENERAL PRACTICE,,F,,
1541977890,Eldora89 Langosh790,,,,1546181467,,8532,a7c12fc6-4aeb-31b6-b780-b56b15e8df3c,GENERAL PRACTICE,,F,,
1471905624,Mila257 Stokes453,,,,1814864558,,8532,48abc868-d1b9-3cb6-9a4b-691cdd3a1c97,GENERAL PRACTICE,,F,,
1023009189,Lonnie913 Ferry570,,,,939292554,,8532,309fc5c5-fe9b-366b-8284-12763c7d9f09,GENERAL PRACTICE,,F,,
545589442,Althea11 Ankunding277,,,,1640750348,,8532,a710baaa-a12a-3435-a27d-34cc411e3f4f,GENERAL PRACTICE,,F,,
977901639,Hank686 Kemmer137,,,,867465500,,8507,6e30abf3-96a6-3595-9af1-8f54d3664dc5,GENERAL PRACTICE,,M,,
265863566,Bea654 Daniel959,,,,1512537797,,8532,a957d1da-9067-3b7f-90c0-71d45b12c587,GENERAL PRACTICE,,F,,
596027981,Isaac321 Kub800,,,,759560404,,8507,2baff941-6b54-3182-9720-433d8ee249d0,GENERAL PRACTICE,,M,,
1887776363,Earl438 Hilpert278,,,,534902810,,8507,d90a4226-0ab8-363b-a0df-2d2bdf22bfd6,GENERAL PRACTICE,,M,,
1381634633,David908 Mueller846,,,,1680795431,,8507,5c7d6d2a-449b-3f5c-9ae2-45366e4bac4a,GENERAL PRACTICE,,M,,
2003661458,Leontine92 Schmeler639,,,,1840476614,,8532,46146ce4-c0d4-3819-97a4-51eed103fa2e,GENERAL PRACTICE,,F,,128659026.0
795331596,Bryon392 Mann644,,,,1830452599,,8507,099fed13-2809-3f96-9515-773ec9e878ae,GENERAL PRACTICE,,M,,
1921996692,Morton637 Franecki195,,,,2119165187,,8507,b5f5f3c1-b52a-346b-a1a2-7b1b917a4ecb,GENERAL PRACTICE,,M,,
1598880457,Karlene380 O'Keefe54,,,,1050286900,,8532,4e98e74a-cdb1-38de-a03d-8a8b9a9133f7,GENERAL PRACTICE,,F,,
1436577637,Jae222 Windler79,,,,2066500212,,8532,f4c7ecc2-4365-3ead-a472-1e71a73d9b53,GENERAL PRACTICE,,F,,
1240613682,Lynwood354 Tromp100,,,,1687470458,,8507,0743ec05-3a85-3b9d-bacc-af8d0cc623dd,GENERAL PRACTICE,,M,,
1713573914,Sofia418 Domínguez946,,,,1086599256,,8532,d8007d1f-d2d1-3ec2-83b7-937d38230679,GENERAL PRACTICE,,F,,
322527492,Todd315 Steuber698,,,,233117320,,8507,56374c55-6f44-353c-8688-95eab8235e4f,GENERAL PRACTICE,,M,,
1300876517,Araceli695 Willms744,,,,22750792,,8532,80b73f95-a343-3500-a19d-10cac6f4bdd0,GENERAL PRACTICE,,F,,
1441025620,Gordon377 Monahan736,,,,837373746,,8507,9ba4ba7b-f876-3989-b58c-1d2002ec4195,GENERAL PRACTICE,,M,,
934955280,Valentine262 Leannon79,,,,226453946,,8507,bf01b4c6-d6be-3124-9435-b0afefe58cb5,GENERAL PRACTICE,,M,,
1705845549,Rod343 Frami345,,,,2061111500,,8507,632cdcad-32a9-3522-8dd1-e0a4b06e5272,GENERAL PRACTICE,,M,,
860616773,Julienne688 Buckridge80,,,,2112665401,,8532,56151754-167f-37ed-9f34-dd94c2a2e75c,GENERAL PRACTICE,,F,,746814208.0
53134881,Brendan864 Hintz995,,,,949063517,,8507,e38bb1cf-eaa9-362f-80b8-e1b91bb6c16d,GENERAL PRACTICE,,M,,22240792.0
755238588,Sharyl439 Williamson769,,,,2026489913,,8532,000fa53f-ab1b-3e84-b9fb-7dc23466a0db,GENERAL PRACTICE,,F,,
1483638312,Drew592 Simonis280,,,,1554017167,,8507,c458f2dc-948f-36ee-8b24-5ca2127d20fc,GENERAL PRACTICE,,M,,
1326488928,Dorotha379 Kassulke119,,,,1150673709,,8532,58e27133-a5a8-3d34-9c89-85adf92ebb20,GENERAL PRACTICE,,F,,
1086292394,Jude172 Hammes673,,,,653215016,,8507,3bd7f023-3009-3a55-9296-fdb74d1e81cc,GENERAL PRACTICE,,M,,
83906117,Magdalena964 Torphy630,,,,1628908754,,8532,39064ad2-38ac-3357-9deb-93f2f0a10e26,GENERAL PRACTICE,,F,,
1271223613,Lynsey2 Lemke654,,,,2092847809,,8532,de5e8de7-3c9d-3563-9387-92aea1def390,GENERAL PRACTICE,,F,,710862133.0
1573173023,Felica690 Farrell962,,,,439643837,,8532,71925314-0107-3d58-beac-2a644a385bce,GENERAL PRACTICE,,F,,542489196.0
399875379,Malcolm243 Reichert620,,,,763683133,,8507,6705ed8b-8700-379a-ac2d-26df509ca7f0,GENERAL PRACTICE,,M,,
1947999121,Vito638 Barton704,,,,1768899851,,8507,9e5514c4-7820-3ce5-a725-942d7d7bfe3e,GENERAL PRACTICE,,M,,
96974790,Willetta882 MacGyver246,,,,840843488,,8532,c28f8d54-e963-3931-ad99-b6f133ba4be0,GENERAL PRACTICE,,F,,
953838062,Jacques50 Quigley282,,,,1086411751,,8507,b154541c-391c-3283-b459-46c4547d8a4d,GENERAL PRACTICE,,M,,
1351009819,Valeri645 Hayes766,,,,177406827,,8532,272b0f46-64bf-3d03-8949-cef25c705380,GENERAL PRACTICE,,F,,
600651307,Azzie965 Feil794,,,,1227060103,,8532,b0d279c1-568d-3bd0-b75f-fcb09decfb59,GENERAL PRACTICE,,F,,
101226733,Walton167 Turner526,,,,2103432521,,8507,8c205cf3-4662-3875-994e-305592a4bdb9,GENERAL PRACTICE,,M,,
1838931719,Elvia127 Miller503,,,,1531319584,,8532,5f16d2d3-1ea2-30e9-ac9f-4a67e36b7d8f,GENERAL PRACTICE,,F,,
205789139,Lourdes258 Rincón417,,,,1078487579,,8532,972b3342-20c1-3477-bc12-304e47751c76,GENERAL PRACTICE,,F,,
1670085538,Jeana169 Cronin387,,,,1679202301,,8532,373050f5-2c14-394c-8297-77ff52122190,GENERAL PRACTICE,,F,,
1068965922,Jaime666 Naranjo39,,,,1810187947,,8507,37bc607f-ae47-3a7a-ab32-f2c7ae465edb,GENERAL PRACTICE,,M,,
1193907091,Ettie537 Baumbach677,,,,2078724409,,8532,7bbbb5de-1cd6-39fd-8023-3223edd56632,GENERAL PRACTICE,,F,,
1897208091,Martín25 Chapa957,,,,2116658609,,8507,2bc382b4-43b4-361d-9ffa-419a6fcd579a,GENERAL PRACTICE,,M,,
272922057,Alan320 Keeling57,,,,186878445,,8507,b9bc368e-0161-32dc-98ec-115dc11c70f9,GENERAL PRACTICE,,M,,
2023852271,Elmo857 Wisoky380,,,,402418620,,8507,6aa48f8a-c695-3737-a002-f39ed082ae2b,GENERAL PRACTICE,,M,,
1602008829,Monroe732 Ankunding277,,,,1762653498,,8507,347303fb-81b8-334c-bd2b-b20051be56f1,GENERAL PRACTICE,,M,,
1383391423,Erica194 Kiehn525,,,,2066293445,,8532,bce27a70-fd62-3eef-8e23-f3c7cf63d5b4,GENERAL PRACTICE,,F,,
652959297,Mercy752 Kuhlman484,,,,946301855,,8532,95cdbb05-8fb9-37bb-888c-afbfb3402acf,GENERAL PRACTICE,,F,,
612947264,Ronald408 Huels583,,,,1845830130,,8507,9ee4350e-166d-30f6-8839-308779d370de,GENERAL PRACTICE,,M,,
596067218,Christina143 Goyette777,,,,2107318585,,8532,b1345300-0496-3eb3-b92b-396e0f0bccad,GENERAL PRACTICE,,F,,
277812985,Kendra609 Schneider199,,,,1020766183,,8532,b6adcbe4-9090-371d-ac8e-aaf960d35568,GENERAL PRACTICE,,F,,
1930511951,Frederick289 Bins636,,,,1489385079,,8507,ef287477-5edf-3d87-a0f3-83574e021775,GENERAL PRACTICE,,M,,
330178296,Riley817 Prohaska837,,,,25119139,,8507,2b626a8f-7ce5-3831-9dd5-2416bf33362a,GENERAL PRACTICE,,M,,
1722479722,Heather971 Goldner995,,,,1099858322,,8532,f4167fd7-cb19-3763-baf7-42c71ad2e0d4,GENERAL PRACTICE,,F,,
1051165422,Natividad796 Davis923,,,,883478849,,8532,e0b3c18c-29fc-340d-ad37-5262f48a1194,GENERAL PRACTICE,,F,,
531840477,Joaquín233 Arellano2,,,,742369019,,8507,cc1aacec-ec84-3711-830d-75dc61080381,GENERAL PRACTICE,,M,,
705045054,Brock407 Hammes673,,,,295411176,,8507,ee3f4242-ad09-3be0-85a3-dd214d35cbfb,GENERAL PRACTICE,,M,,
481571411,Jamel269 Hudson301,,,,2111957859,,8507,78c4459c-950e-3f52-aba3-dd351b576979,GENERAL PRACTICE,,M,,
1165366775,Jolyn4 Dach178,,,,376901002,,8532,949207e4-48bf-358d-908c-42897cde64b6,GENERAL PRACTICE,,F,,
121115814,Irene779 Kirlin939,,,,1449580688,,8532,0514c02b-4778-34b0-80e8-e40268090910,GENERAL PRACTICE,,F,,
2045111138,Almeda560 Okuneva707,,,,1025554994,,8532,17be1a76-9899-39fd-82d7-c447ddec00d5,GENERAL PRACTICE,,F,,
916189153,Adolfo777 Abernathy524,,,,699442937,,8507,f420e8f6-09a3-3be0-9156-b986b62d2598,GENERAL PRACTICE,,M,,
1422676402,Vicente970 Armstrong51,,,,1307060205,,8507,57bb4073-127e-3511-a110-535a9f4075e3,GENERAL PRACTICE,,M,,
1713300211,Sherwood961 Aufderhar910,,,,1791913643,,8507,614af72a-6a2e-3384-ab6c-d8e2deb74099,GENERAL PRACTICE,,M,,
1451573458,Rueben647 Friesen796,,,,1936096950,,8507,4cbd2bb9-a054-3dcf-b826-d0635b9a97ad,GENERAL PRACTICE,,M,,
737692512,Rodrigo242 Vanegas191,,,,1831936047,,8507,0d3d73b8-b895-3d30-a80d-271db87c1b9c,GENERAL PRACTICE,,M,,
1417328151,Kirstin394 Bashirian201,,,,1270627318,,8532,5fd820fa-b66d-3206-bdbd-78384f551387,GENERAL PRACTICE,,F,,
999387975,Cody889 Ratke343,,,,523388854,,8532,42d4c6fc-fcec-32fe-ad5a-996fd6ba09d5,GENERAL PRACTICE,,F,,
1892779082,Eliseo499 Reinger292,,,,1188275075,,8507,0d1ae3b4-5968-3d4c-a318-35100f3e3646,GENERAL PRACTICE,,M,,
2044495981,Vita624 Tillman293,,,,822652975,,8532,88de7452-2b93-3768-a90e-8dd1c28e43e5,GENERAL PRACTICE,,F,,
1908395932,Tilda804 Roob72,,,,1995346471,,8532,96b37a0b-81f2-3053-811a-3d083acc3b99,GENERAL PRACTICE,,F,,87527445.0
1256909644,Alysha630 Koch169,,,,1010378229,,8532,7c8a3ab2-9b60-3b6d-8715-065945fbbd65,GENERAL PRACTICE,,F,,
1637893909,Margaret865 Reinger292,,,,789964555,,8532,5d01cb7f-522d-37b5-a0eb-dad7ccd07220,GENERAL PRACTICE,,F,,
1387085884,Tena12 Davis923,,,,1864135375,,8532,1c992baf-34b9-3173-a94d-e94b8d723ef7,GENERAL PRACTICE,,F,,
992149773,Luvenia178 Breitenberg711,,,,1519175414,,8532,4049f453-4662-30d0-9c2b-31f07ce0aa27,GENERAL PRACTICE,,F,,
1152652910,Hedwig986 Wiza601,,,,989968296,,8532,c4b4ab32-e4fe-3a6f-a8be-e5cec4b14010,GENERAL PRACTICE,,F,,
262991255,Kirk871 Erdman779,,,,1140265123,,8507,4c367a57-1a06-3207-b8d1-9f6efd17f71a,GENERAL PRACTICE,,M,,
601985787,Hong136 Kassulke119,,,,1959536994,,8532,4437312f-23b5-3777-b011-728b25a85a9e,GENERAL PRACTICE,,F,,
824034489,Malcolm243 Kuvalis369,,,,1027915827,,8507,d1171e99-2208-3c3a-b965-a3347f944aa1,GENERAL PRACTICE,,M,,
1865975736,Melvin857 Nikolaus26,,,,521590687,,8507,e7cd4395-858b-3ca5-9618-d42abfea2ad0,GENERAL PRACTICE,,M,,
2140569564,Miguel815 Roberts511,,,,47593580,,8507,38ff5a70-2ed7-3d5b-b19f-3c4f4310e341,GENERAL PRACTICE,,M,,
591595583,Daniel959 Polanco94,,,,229590317,,8507,a9eac61a-988d-34c6-8361-e65b3a62fb06,GENERAL PRACTICE,,M,,
921928282,Wanetta360 Schumm995,,,,384059804,,8532,1222d200-8b53-311a-ac30-62540daa6bb7,GENERAL PRACTICE,,F,,
1155518030,Kortney212 Wehner319,,,,1903642837,,8532,f6a70f98-3e96-3a9c-bc97-7d586f406077,GENERAL PRACTICE,,F,,
1489482242,Shane235 Torphy630,,,,1773920672,,8507,f78cb181-103c-3a36-9499-d839141b4438,GENERAL PRACTICE,,M,,
1544630296,Sandie760 Rodriguez71,,,,9002110,,8532,8eb27473-eb1a-37a6-ad8d-e5da6b9730f4,GENERAL PRACTICE,,F,,
739955238,Wynell591 Mayert710,,,,517839236,,8532,2fe146b5-5f7e-32ce-8c6a-729c0047c9e2,GENERAL PRACTICE,,F,,
107206844,José Eduardo181 González124,,,,161225187,,8507,2aaf1d4b-8dea-3f31-8b03-01b7d1eed339,GENERAL PRACTICE,,M,,
121217393,Randy380 Bergstrom287,,,,725731301,,8532,63c2f0da-5b54-324a-8e90-cea12eb9d2c1,GENERAL PRACTICE,,F,,
1665112729,Ollie731 Dooley940,,,,709013191,,8507,f401a0c0-a3e6-3093-ba5b-a6d351fb51a4,GENERAL PRACTICE,,M,,
292314484,Fernando603 Zamudio115,,,,218351892,,8507,dcb77146-d76d-31ba-a913-b01f3eca0d60,GENERAL PRACTICE,,M,,
678972059,Peter292 Crona259,,,,1302616949,,8507,cbe0d9ca-7a1b-3a38-b2bc-f6b29edeb274,GENERAL PRACTICE,,M,,
320338152,Evangeline16 Howe413,,,,998259667,,8532,8384ca5f-145b-3585-8c2b-7af8aa82aef9,GENERAL PRACTICE,,F,,
1321285947,Silva841 Grimes165,,,,1120321641,,8532,9200c540-4f8c-369f-b9dd-84b925f51636,GENERAL PRACTICE,,F,,
1414162981,Derick144 King743,,,,31393538,,8507,f2515efa-c383-3e41-b515-8d7c368d8a71,GENERAL PRACTICE,,M,,
2069735609,Kyle55 Halvorson124,,,,383278507,,8507,c9fa2d3e-5bc5-3db4-84df-b84615af5dd6,GENERAL PRACTICE,,M,,308068783.0
73306805,Carroll471 Eichmann909,,,,473807476,,8507,e9657bf8-46f5-3576-b286-dceb5540b04a,GENERAL PRACTICE,,M,,
641812637,Jenae263 Veum823,,,,1374740188,,8532,114280a5-a58e-3b7d-a864-1edb0997d1e5,GENERAL PRACTICE,,F,,
792956422,Kellee902 Buckridge80,,,,2029629987,,8532,36c25a7e-18e4-3a12-a174-29f99e6f8004,GENERAL PRACTICE,,F,,
1828161809,Nilsa143 Moore224,,,,374132643,,8532,b2602bed-34a1-3e00-9eb6-03f106213fb2,GENERAL PRACTICE,,F,,
1854689814,Latoyia537 Lindgren255,,,,2054800514,,8532,b53ed44a-f132-366d-988b-1f3bf351dde7,GENERAL PRACTICE,,F,,
117048595,Elijah719 White193,,,,910727146,,8507,0a70f28a-3046-3d4d-91b8-89d361a64893,GENERAL PRACTICE,,M,,
110579432,Waldo53 Hintz995,,,,1785137833,,8507,e695a8aa-a69b-3ba6-9e2f-46dfe7667cae,GENERAL PRACTICE,,M,,
1330292035,Niesha86 Friesen796,,,,2126248249,,8532,442adf52-72a2-3b5d-a3db-68e32ca17bf3,GENERAL PRACTICE,,F,,
557491342,Laci507 O'Keefe54,,,,1153770005,,8532,e9af3dd3-6a46-3cba-a608-bd0de73dc8f6,GENERAL PRACTICE,,F,,
1728201243,Ernest565 Runte676,,,,655301867,,8507,096ba31a-b22c-3636-b4cd-8bde70635d4a,GENERAL PRACTICE,,M,,
506028151,Raymond398 Schuster709,,,,1008235526,,8507,a2dad196-9221-35a5-88fc-dbb48cf5efba,GENERAL PRACTICE,,M,,
2048386357,Federico589 Kuhic920,,,,1854082665,,8507,73e84507-b75f-36c9-b8a0-013487d08d52,GENERAL PRACTICE,,M,,
755863964,Derick144 Bashirian201,,,,1599575108,,8507,0d922c05-f5e3-3eb7-a4b6-ee2408cb5943,GENERAL PRACTICE,,M,,
261731090,Norah104 Jenkins714,,,,575126254,,8532,8daa33fc-0e26-3de7-9db5-88192e3b4e87,GENERAL PRACTICE,,F,,
1043735501,Francisco472 Hagenes547,,,,641072076,,8507,2b3b0812-410b-35f1-afb6-589ebb1e3f08,GENERAL PRACTICE,,M,,941021234.0
371453610,Wilfredo622 Mraz590,,,,1130283780,,8507,690cf34b-8c2b-3724-8173-d3a89d30bd94,GENERAL PRACTICE,,M,,
1977164542,Duane703 Koelpin146,,,,106486354,,8507,9d12f497-8ac7-3b01-b4d7-545310920a68,GENERAL PRACTICE,,M,,
738697863,Jose871 Dicki44,,,,1876165723,,8507,0d6f2c36-ee9d-3f4d-94ce-01e7cc7772b2,GENERAL PRACTICE,,M,,
929489282,Maggie320 Eichmann909,,,,48564075,,8532,e1317450-2dc6-3ead-a9a3-5815ce7981d7,GENERAL PRACTICE,,F,,
1005273096,Dylan44 Robel940,,,,2025788462,,8507,7b08bc8f-9864-39d1-b282-0f48047d578a,GENERAL PRACTICE,,M,,
1885219152,Dennis979 Effertz744,,,,1012945501,,8532,2b449a71-cb00-3042-8aab-7ac6f41c41d8,GENERAL PRACTICE,,F,,
1817935276,Nathanael908 Rogahn59,,,,52912388,,8507,d5bc212d-ee53-3571-94db-bfaae4654213,GENERAL PRACTICE,,M,,
1633656344,Dusti191 Howe413,,,,574631562,,8532,81f94ee7-4696-3242-9074-c25aaab38c34,GENERAL PRACTICE,,F,,
266780064,Joel444 Bins636,,,,666021161,,8507,49225e59-870e-3440-b239-aa72a9bd37df,GENERAL PRACTICE,,M,,
984258685,Bobbi508 Dicki44,,,,156786265,,8532,626ac506-2dae-3386-9145-edb071b6fa1a,GENERAL PRACTICE,,F,,
2119030577,Mateo562 Barajas558,,,,210349366,,8507,89654e5f-fae0-35d0-9ea7-6566b8aa5015,GENERAL PRACTICE,,M,,
822851806,Clora637 Pagac496,,,,168593531,,8532,22cf35b2-6c06-3d66-9857-bc92316c7b0d,GENERAL PRACTICE,,F,,
788522433,Celine582 Pagac496,,,,577582128,,8532,c900a7bd-2040-3ff6-b5ff-994b6fdaed46,GENERAL PRACTICE,,F,,
2139856818,Levi940 Abbott774,,,,2134249331,,8507,98ff2a3f-d33e-3829-a069-3cb605c046fd,GENERAL PRACTICE,,M,,
540744171,Mathilde204 Wintheiser220,,,,995072754,,8532,d9dad121-a0fa-3126-aec1-f476a8390d50,GENERAL PRACTICE,,F,,
1762698328,Deane47 Howe413,,,,1802174057,,8532,401e352d-30af-32c1-8876-a4e4254e111f,GENERAL PRACTICE,,F,,
322364780,Irina619 Stiedemann542,,,,260533680,,8532,e1bcefa1-027c-31de-b288-b755e93fe305,GENERAL PRACTICE,,F,,
1339320804,Rudolf736 Hermiston71,,,,413214999,,8507,d3995268-228e-3f18-8b48-018a838ef888,GENERAL PRACTICE,,M,,
1713852606,Guillermo498 Fay398,,,,643372657,,8507,0857f320-7bf7-30f6-891b-a39bd389a2b3,GENERAL PRACTICE,,M,,
196926908,Malena136 Mills423,,,,1757371498,,8532,c4b8c1c5-852c-384a-af0f-c1e9b5e3cb55,GENERAL PRACTICE,,F,,
1394297215,Rosario163 Kilback373,,,,1008053310,,8507,4398e6a5-04b7-3e99-aa7f-369fe47bc879,GENERAL PRACTICE,,M,,
1752169110,Rosaria177 Volkman526,,,,482430734,,8532,e2b2cb37-72ac-3592-9561-089dbf039c99,GENERAL PRACTICE,,F,,
318778730,Rosa195 Marks830,,,,1097404438,,8532,e6b6b3ac-58d3-363d-a029-69edaaf05bce,GENERAL PRACTICE,,F,,
1870609021,Mickey576 Gerlach374,,,,291607890,,8507,f96a7e27-b71d-3b12-b00c-3d9e1ecf6459,GENERAL PRACTICE,,M,,
557947465,Jaime666 Klein929,,,,1078168073,,8507,9e063af4-75b4-3ef1-a8b5-b8b216867096,GENERAL PRACTICE,,M,,
1424429552,Erica194 Goyette777,,,,1279915330,,8532,7c2deafa-7168-3989-bd9b-cab6bc755e75,GENERAL PRACTICE,,F,,
724902363,Leland44 Bernier607,,,,1656250350,,8507,3d641ee5-6899-31fc-8ffe-2adfb076fdfb,GENERAL PRACTICE,,M,,
496287835,Mari763 Skiles927,,,,1846677793,,8532,d91f3958-0c60-3211-b034-2994d9109bb2,GENERAL PRACTICE,,F,,
1347901356,Carmelita854 Tromp100,,,,1371068040,,8532,f24480eb-7e48-31fb-8150-c8764e45dd05,GENERAL PRACTICE,,F,,
1925465141,Jerrell6 Rippin620,,,,683822161,,8507,903faff4-2237-3ed3-8c25-4271e31cc04f,GENERAL PRACTICE,,M,,
1773454886,Laurena366 Anderson154,,,,23223864,,8532,47c1dcae-28fe-3c36-b276-201fec151848,GENERAL PRACTICE,,F,,
1203550623,Deon400 Fritsch593,,,,1736206406,,8507,8865a919-b721-3b24-ab8a-f0df3e23710e,GENERAL PRACTICE,,M,,
317563884,Shella455 Schmidt332,,,,595614612,,8532,f8b8c9cb-cc49-3875-bf3c-4887d1a4d97a,GENERAL PRACTICE,,F,,
442661914,Quentin28 Fritsch593,,,,1087366471,,8507,e8ee8974-4a52-32ee-822b-16bede5f07a1,GENERAL PRACTICE,,M,,
621014945,Denisha680 Schmitt836,,,,1586766792,,8532,dc0a8a48-df80-337c-b9ba-f5b11a6e997d,GENERAL PRACTICE,,F,,
1486310388,Tracey100 Hamill307,,,,393808251,,8507,5099a8a5-6e63-3872-8df9-ee3fb956a419,GENERAL PRACTICE,,M,,
1370395438,Patrina117 Strosin214,,,,714813778,,8532,cc5db450-951c-37f3-913b-42a2d47c93cb,GENERAL PRACTICE,,F,,
874107812,Kari181 Trantow673,,,,1111434497,,8532,28ee10de-20b3-3940-807d-a744710c7e51,GENERAL PRACTICE,,F,,
1611582267,Jerri638 Stiedemann542,,,,128049208,,8532,6f37aed1-6c36-355a-a114-01e9cb300db1,GENERAL PRACTICE,,F,,
396259030,Mariano761 Tórrez28,,,,670576938,,8507,32f331f2-0572-3c38-80f3-0ad1f7a9d2fa,GENERAL PRACTICE,,M,,
1431681647,Carrol931 Hyatt152,,,,189355562,,8507,7a13b88a-a988-342d-bb04-366831b58824,GENERAL PRACTICE,,M,,
1424311282,Shonda871 Leffler128,,,,2131402279,,8532,668128fd-8520-3bdd-9c68-02697bf15906,GENERAL PRACTICE,,F,,
243562881,Josefina523 Quintero729,,,,1127998458,,8532,bb95e70c-dd3d-3c85-887f-d14fc758695a,GENERAL PRACTICE,,F,,
493405578,Kevin729 Hamill307,,,,1555454703,,8507,32177204-62ca-30ad-957e-d35c0e5c7e37,GENERAL PRACTICE,,M,,758828495.0
600131186,Donnell534 D'Amore443,,,,819246219,,8507,ec20b209-f605-3535-83fa-1e537ec76306,GENERAL PRACTICE,,M,,
1595652985,Gene733 Boyle917,,,,2064166412,,8532,f4b44639-99cb-36c0-a20e-cd62afa4ce8b,GENERAL PRACTICE,,F,,
1266716907,Linn541 Lynch190,,,,1547234838,,8532,6869484c-dbfb-30b9-b890-9b811a4532ab,GENERAL PRACTICE,,F,,
453298783,George991 Haley279,,,,1228205477,,8507,b1f5108d-d20d-33cd-9ceb-1af41cb9b16a,GENERAL PRACTICE,,M,,
1856780922,Theo630 Rohan584,,,,909633201,,8507,6c31e0aa-1a18-3c81-ad3f-ee37e66c1302,GENERAL PRACTICE,,M,,
536688717,Emilio417 Barton704,,,,227198286,,8507,5f7a56bd-d3a5-31d1-873b-19b5264ac462,GENERAL PRACTICE,,M,,
685393793,Meryl421 Cassin499,,,,1945437194,,8532,2397df15-1314-34f0-8a50-4dfab3ebafe7,GENERAL PRACTICE,,F,,
826412902,Amos720 Bogan287,,,,592728682,,8507,6ff7583e-b279-3836-b69b-01f63286dfa3,GENERAL PRACTICE,,M,,
1031531878,Myron933 Fadel536,,,,901287971,,8507,81ed9e4b-2e13-3dab-b75e-c067b8912dad,GENERAL PRACTICE,,M,,
1134022208,Janee223 Harvey63,,,,1112811725,,8532,821a7a6d-b3ae-35e9-956f-bc34421bd481,GENERAL PRACTICE,,F,,
1207092143,Reginia455 Johnson679,,,,266226742,,8532,b30ad402-abb3-314c-af39-da15059cfa3f,GENERAL PRACTICE,,F,,
133733697,Leopoldo762 Keebler762,,,,284131129,,8507,944ef0b4-d412-3f2f-b337-b04255077284,GENERAL PRACTICE,,M,,
77984421,Kristina583 Bashirian201,,,,570769861,,8532,a4684b93-a8da-3b21-8c14-ff1feda2ce75,GENERAL PRACTICE,,F,,
1467187592,Brock407 VonRueden376,,,,1314008471,,8507,557d3997-0acc-3195-84a5-8506b0dec635,GENERAL PRACTICE,,M,,
1093446610,Daniela614 Barraza113,,,,1021006640,,8532,fa44ef5f-e1b6-3c5b-8b96-33ba4f6984f2,GENERAL PRACTICE,,F,,
1772892572,Nicolasa738 Larkin917,,,,61903950,,8532,216a3e92-fd56-3861-89f2-09619799121a,GENERAL PRACTICE,,F,,
1878908432,Kayce253 Ondricka197,,,,1052960591,,8532,43b160b5-3023-394d-be63-c8e88efc5128,GENERAL PRACTICE,,F,,
2005636035,Brandon214 Gerlach374,,,,63661035,,8507,31fcc676-463a-3b41-8b36-6944bbd5414e,GENERAL PRACTICE,,M,,
1408460110,Ester635 Longoria249,,,,884998307,,8532,dc973930-a9e7-38bd-8f88-ed774e6367e7,GENERAL PRACTICE,,F,,
384288442,Thomasena108 Gutmann970,,,,1877069722,,8532,caa882e7-07c4-3994-9435-f66d11438f12,GENERAL PRACTICE,,F,,
1019125117,Steven797 Schulist381,,,,1042315182,,8507,411c0ec7-113a-31dd-8b48-2701b705981c,GENERAL PRACTICE,,M,,
614676719,Rob341 Larson43,,,,1098468106,,8507,468c98f7-7124-3b58-b092-0256643ec238,GENERAL PRACTICE,,M,,
119418240,Sunny31 Gleason633,,,,2143074946,,8532,64d43486-c9f3-392b-83ff-1d91a20da838,GENERAL PRACTICE,,F,,
1566219756,Elias404 Skiles927,,,,1903058889,,8507,11d831c9-8df4-3f8a-bcf3-2063fb4547d8,GENERAL PRACTICE,,M,,791948540.0
2126910907,Josh874 Feil794,,,,1204617118,,8507,be10d8f3-804e-3893-af0b-ad1cacf5dbef,GENERAL PRACTICE,,M,,
1105330359,Annelle169 Schmidt332,,,,962101998,,8532,0c6a6d1b-553e-38b6-b9fc-8cf3b8511303,GENERAL PRACTICE,,F,,
2135258841,Sam879 Rippin620,,,,354261038,,8532,e2937399-ef44-3ec3-aff0-dfb82dd95443,GENERAL PRACTICE,,F,,
1489671870,Nicholas495 Greenfelder433,,,,2034015005,,8507,4d5c8caf-0ee6-395e-b75e-710d1a4433e3,GENERAL PRACTICE,,M,,
1638316917,Elba502 Schneider199,,,,1261032650,,8532,62119067-fbbb-3484-811e-eae2d2930bb1,GENERAL PRACTICE,,F,,
1480616638,Trevor374 Walker122,,,,1008325,,8507,9d4dfe8e-af85-3f7a-8f7f-7ec3bda9d2a6,GENERAL PRACTICE,,M,,
140261690,Tracie996 Lesch175,,,,268597304,,8532,86af2be3-771c-3038-a5c5-30fd3d45794d,GENERAL PRACTICE,,F,,
